X,species,unique,series,cell_type,cell_line,tissue_type,IF,platform,FactorName,FactorType,MappedReadsNumber,RawReadsNumber,FastQCscore,UniquelyMappedRatio,PBC,FRiP,UnionDHSRatio,AllPeaksNumber,PeaksFoldChange>=10,PeaksFoldChange>=20,PeaksPromoterPercentage,PeaksExonPercentage,PeaksIntronPercentage,PeaksIntergenicPercentage
50548,Homo sapiens,GSM1519183,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,14228656,15091475,38,0.943,0.812,0.814,0.97,39542,8013,191,0.216647258366665,0.0915396688775252,0.400460736165257,0.291352336590552
50549,Homo sapiens,GSM1519184,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,18187052,19586720,38,0.929,0.875,0.689,0.969,53798,8409,187,0.173873370577281,0.0763128491620112,0.405977653631285,0.343836126629423
50550,Homo sapiens,GSM1519185,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,8260822,8912896,38,0.927,0.864,0.66,0.97,41268,4809,31,0.206770201407425,0.0926959475855375,0.410070371269109,0.290463479737928
50551,Homo sapiens,GSM1519186,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,25649878,27405087,38,0.936,0.877,0.744,0.967,67511,12077,338,0.141170362678929,0.0643921975821405,0.386471853445079,0.407965586293851
50552,Homo sapiens,GSM1519187,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,30476821,32441314,38,0.939,0.855,0.785,0.969,59787,10116,314,0.153365602023213,0.0686686653156246,0.392114827407172,0.38585090525399
50553,Homo sapiens,GSM1519188,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,30058029,31857420,38,0.944,0.821,0.848,0.968,53758,10427,446,0.166570422666393,0.0739153922098243,0.388148948456681,0.371365236667101
50554,Homo sapiens,GSM1519189,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,27496181,29158305,38,0.943,0.833,0.829,0.969,59212,11713,518,0.153281585578273,0.0759812625775794,0.386349415723877,0.384387736120271
50555,Homo sapiens,GSM1519190,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,18386462,19494786,38,0.943,0.802,0.861,0.97,36857,7579,253,0.227959150415558,0.105546200228149,0.397197023195176,0.269297626161117
50556,Homo sapiens,GSM1519191,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,24410543,25871415,38,0.944,0.804,0.874,0.971,41816,8974,410,0.205425335791414,0.0943328465056145,0.394378336964589,0.305863480738382
50557,Homo sapiens,GSM1519192,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,27520236,29164353,38,0.944,0.815,0.861,0.971,45585,8869,386,0.189603655857281,0.0866728183495914,0.395311538799543,0.328411986993585
50558,Homo sapiens,GSM1519193,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,18502774,19613507,38,0.943,0.826,0.811,0.969,46132,8850,259,0.19363660039934,0.0765908499001649,0.402552304887577,0.327220244812918
50559,Homo sapiens,GSM1519194,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,20575755,21793884,38,0.944,0.817,0.83,0.966,41199,7826,242,0.2082239720035,0.0834791484397784,0.407115777194517,0.301181102362205
50560,Homo sapiens,GSM1519195,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,19088063,20212453,38,0.944,0.809,0.844,0.97,41656,8420,297,0.206863404787081,0.0896856675958858,0.392314716908584,0.311136210708449
50561,Homo sapiens,GSM1519196,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,30854405,32768067,38,0.942,0.815,0.865,0.97,47440,9112,438,0.182915760812208,0.0859277708592777,0.398758891445216,0.332397576883298
50562,Homo sapiens,GSM1519197,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,23570121,24981400,36,0.944,0.813,0.871,0.971,43938,10454,505,0.179270432226754,0.0880174986898767,0.384082571942856,0.348629497140514
50563,Homo sapiens,GSM1519198,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,20244841,21421422,37,0.945,0.817,0.86,0.971,40080,9243,444,0.197812078525401,0.0874918827114241,0.389654827913482,0.325041210849693
50856,Homo sapiens,GSM1565014,GSE64137,Melanoma,501Mel,NA,6.373,NA,H3K4me3,hm,8776308,11192622,31,0.784,0.724,0.607,0.977,23080,6879,34,0.259844570833152,0.19554552164286,0.395606303998611,0.149003603525377
50904,Homo sapiens,GSM1571898,GSE52824,Embryonic Stem Cell,ICM-derived LIS2,NA,36.28,NA,H3K4me3,hm,539517,597915,35,0.902,0.993,0.379,0.941,10533,895,1,0.15249406175772,0.260902612826603,0.516389548693587,0.0702137767220903
50910,Homo sapiens,GSM1571904,GSE52824,Embryonic Stem Cell,ICM-derived LIS2,NA,36.28,NA,H3K4me3,hm,30605327,39941941,36,0.766,0.983,0.433,0.977,26247,8868,65,0.196102690999072,0.200510361892979,0.387217754407671,0.216169192700278
50916,Homo sapiens,GSM1571910,GSE52824,Embryonic Stem Cell,ICM-derived WIS2,NA,36.28,NA,H3K4me3,hm,23647137,32249011,36,0.733,0.982,0.421,0.976,24644,8511,79,0.2075022572437,0.20368546335057,0.406303866042847,0.182508413362883
50922,Homo sapiens,GSM1571916,GSE52824,Embryonic Stem Cell,ICM-derived WIS2,NA,36.28,NA,H3K4me3,hm,40015571,46891321,36,0.853,0.952,0.761,0.978,25595,10527,348,0.195413132265159,0.213124410933082,0.38222588752749,0.20923656927427
50926,Homo sapiens,GSM1575430,GSE64609,Mesenchymal Stem Cell,GIST48,Stomach,10.143,NA,H3K4me3,hm,34722617,52630997,36,0.66,0.961,0.777,0.979,35189,12258,954,0.230136516821843,0.164020106243217,0.358742217398755,0.247101159536186
50994,Homo sapiens,GSM1313524,GSE54344,CD34+ cells,NA,Umbilical Cord,NA,NA,H3K4me3,hm,4896540,9904474,30,0.494,0.412,0.248,0.946,21417,2989,4,0.202674897119342,0.21506734006734,0.42550505050505,0.156752712308268
50997,Homo sapiens,GSM1313527,GSE54344,CD34+ cells,NA,Umbilical Cord,NA,NA,H3K4me3,hm,1535699,7863430,39,0.195,0.635,0.17,0.939,10263,482,1,0.18559718969555,0.19672131147541,0.547131147540984,0.0705503512880562
51144,Homo sapiens,GSM1415874,GSE58638,Epithelial,HCT-116,Colon,13.608,NA,H3K4me3,hm,12735811,18613126,37,0.684,0.957,0.508,0.974,26517,9732,411,0.227412089783868,0.198607063098528,0.35326848101745,0.220712366100155
51152,Homo sapiens,GSM1415882,GSE58638,Colon cancer,DKO1,NA,13.608,NA,H3K4me3,hm,36502260,47982420,37,0.761,0.877,0.354,0.976,39143,5936,29,0.122534523105408,0.162599326252989,0.365597757605369,0.349268393036233
51160,Homo sapiens,GSM1420153,GSE58638,Epithelial,HCT-116,Colon,13.608,NA,H3K4me3,hm,34379350,44347058,36,0.775,0.981,0.463,0.976,39820,6936,56,0.132696740204149,0.120007092018946,0.372052379625643,0.375243788151263
51166,Homo sapiens,GSM1420159,GSE58638,Colon cancer,DKO1,NA,13.608,NA,H3K4me3,hm,29688507,43218438,36,0.687,0.989,0.301,0.973,48234,3723,33,0.123642666221183,0.121575342465753,0.387111593718677,0.367670397594387
51637,Homo sapiens,GSM1513893,GSE61793,Decidualized DSC,NA,NA,2.286,NA,H3K4me3,hm,21999855,30684414,37,0.717,0.997,0.036,0.941,15291,176,14,0.24349663277433,0.252475901228047,0.416215502442889,0.0878119635547339
51638,Homo sapiens,GSM1513894,GSE61793,Decidualized DSC,NA,NA,2.286,NA,H3K4me3,hm,24916654,36014659,37,0.692,0.996,0.052,0.947,19434,165,15,0.252253185538175,0.236247798611831,0.404796436341034,0.106702579508961
51641,Homo sapiens,GSM1513897,GSE61793,Decidualized DSC,NA,NA,2.286,NA,H3K4me3,hm,11928677,57532782,39,0.207,0.832,0.479,0.977,26030,11323,1378,0.18407960199005,0.272359134559759,0.368814840526052,0.174746422924139
51642,Homo sapiens,GSM1513898,GSE61793,Decidualized DSC,NA,NA,2.286,NA,H3K4me3,hm,11729383,56892646,39,0.206,0.833,0.478,0.978,25881,11312,1350,0.185984245857747,0.273369291063599,0.370493966085911,0.170152496992744
51740,Homo sapiens,GSM1527826,GSE62492,Epithelial,LNCaP,Prostate,4.784,NA,H3K4me3,hm,16621153,21615949,33,0.769,0.935,0.767,0.971,24382,9712,548,0.281551000246975,0.224376389231909,0.364534452951346,0.12953815756977
51741,Homo sapiens,GSM1527827,GSE62492,Epithelial,LNCaP,Prostate,4.784,NA,H3K4me3,hm,14315276,18741196,33,0.764,0.942,0.729,0.973,24104,9386,430,0.274017649017649,0.219072594072594,0.377872127872128,0.129037629037629
51784,Homo sapiens,GSM1536034,GSE62908,Monocyte,NA,NA,4.092,NA,H3K4me3,hm,45910231,52886794,36,0.868,0.773,0.62,0.979,34073,10501,163,0.174262261319839,0.199270352172762,0.376474741828239,0.249992644679161
51788,Homo sapiens,GSM1536038,GSE62908,Monocyte,NA,NA,4.092,NA,H3K4me3,hm,50728516,54466332,37,0.931,0.945,0.824,0.975,47621,14169,995,0.129215492394757,0.136620873919172,0.413649464582501,0.32051416910357
51791,Homo sapiens,GSM1537283,GSE62966,Epithelial,HMEC,NA,13.608,NA,H3K4me3,hm,74148411,81780758,37,0.907,0.937,0.478,0.973,24383,8139,199,0.216959258032461,0.23724743292481,0.3500745279894,0.195718781053329
51792,Homo sapiens,GSM1537284,GSE62966,Fibroblast,WI-38,Embryonic Lung,13.608,NA,H3K4me3,hm,35469713,37986430,36,0.934,0.812,0.616,0.977,21796,10740,858,0.234952797605342,0.275385678102694,0.332350909509556,0.157310614782408
51793,Homo sapiens,GSM1537285,GSE62966,breast cancer cells,SKBr3,NA,13.608,NA,H3K4me3,hm,44268573,48368642,37,0.915,0.961,0.386,0.972,26569,9965,434,0.225718505055095,0.231966375099398,0.302396910144269,0.239918209701238
51794,Homo sapiens,GSM1537286,GSE62966,breast cancer cells,MDAMB436,NA,13.608,NA,H3K4me3,hm,35616115,39002033,37,0.913,0.934,0.348,0.972,25072,10360,376,0.251092841387608,0.262763184279126,0.305875275716864,0.180268698616403
51795,Homo sapiens,GSM1537287,GSE62966,Epithelial,ZR751,Mammary Gland,13.608,NA,H3K4me3,hm,34730303,38153431,37,0.91,0.847,0.309,0.971,21118,9583,320,0.261498904866203,0.278544900485668,0.315255689934292,0.144700504713837
52079,Homo sapiens,GSM867107,GSE35375,Embryonic Stem Cell,H1,Embryo,0,NA,H3K4me3,hm,13598662,16223210,30,0.838,0.974,0.491,0.976,33996,10784,233,0.247825958789022,0.18839725260148,0.384282050526192,0.179494738083306
52080,Homo sapiens,GSM867108,GSE35375,Embryonic Stem Cell,H1,Embryo,0,NA,H3K4me3,hm,14096442,16107703,30,0.875,0.94,0.623,0.979,28382,9839,355,0.261959399823477,0.183018534863195,0.403177405119153,0.151844660194175
52081,Homo sapiens,GSM867109,GSE35375,Erythroblast,NA,Fetal Liver,0,NA,H3K4me3,hm,13843554,15628014,30,0.886,0.908,0.77,0.98,26060,11253,792,0.26596439967706,0.200876552227904,0.378839721656222,0.154319326438814
52082,Homo sapiens,GSM867110,GSE35375,Erythroblast,NA,Blood,0,NA,H3K4me3,hm,15009158,18357295,30,0.818,0.988,0.279,0.978,22000,7632,123,0.26978400840221,0.212703776428147,0.388876204392895,0.128636010776748
52186,Homo sapiens,GSM1372853,GSE57010,Stromal Cell,NA,Endometrial stromal cells,4.544,NA,H3K4me3,hm,34949540,39005041,39,0.896,0.709,0.002,0.442,199,31,1,0.0169491525423729,0.0451977401129944,0.305084745762712,0.632768361581921
52191,Homo sapiens,GSM1372859,GSE57010,Stromal Cell,NA,Endometrial stromal cells,4.544,NA,H3K4me3,hm,27364019,31301498,39,0.874,0.706,0.003,0.479,146,27,2,0.0263157894736842,0.0263157894736842,0.254385964912281,0.692982456140351
52196,Homo sapiens,GSM1372864,GSE57010,Stromal Cell,NA,Endometrial stromal cells,4.544,NA,H3K4me3,hm,37413525,41250134,39,0.907,0.803,0.002,0.84,625,16,1,0.0931780366056572,0.114808652246256,0.642262895174709,0.149750415973378
52201,Homo sapiens,GSM1372871,GSE57010,Stromal Cell,NA,Endometrial stromal cells,4.544,NA,H3K4me3,hm,31881093,35805072,39,0.89,0.89,0.004,0.883,1482,27,2,0.1,0.198611111111111,0.603472222222222,0.0979166666666667
52230,Homo sapiens,GSM1385784,GSE57637,Epithelial,TE-7,Esophagus,0,NA,H3K4me3,hm,11406857,13453141,38,0.848,0.773,0.071,0.944,13898,907,14,0.182323633475341,0.192216044479746,0.544588056899415,0.0808722651454979
52233,Homo sapiens,GSM1385787,GSE57637,Epithelial,TE-7,Esophagus,0,NA,H3K4me3,hm,6178856,7299519,38,0.846,0.782,0.111,0.955,13797,1674,13,0.184897158223708,0.230903408677956,0.505559997092812,0.0786394360055237
52307,Homo sapiens,GSM1462465,GSE59933,CD4,NA,Tonsil,13.853,NA,H3K4me3,hm,143877965,186213415,39,0.773,0.952,0.197,0.97,54998,3566,21,0.190197338228545,0.144965580541533,0.391739329967875,0.273097751262047
52308,Homo sapiens,GSM1462466,GSE59933,CD4,NA,Tonsil,13.853,NA,H3K4me3,hm,133902113,173219276,38,0.773,0.966,0.25,0.976,59096,5957,41,0.164723805611188,0.151560280045875,0.387510912545576,0.29620500179736
52793,Homo sapiens,GSM1602241,GSE52941,B Lymphocyte,Raji,Blood,8.026,NA,H3K4me3,hm,7819144,12968143,39,0.603,0.7,0.15,0.948,16733,1223,2,0.239039290848107,0.240776233828462,0.431839961667465,0.0883445136559655
53096,Homo sapiens,GSM1262399,GSE52285,Mesenchymal Stem Cell,NA,NA,31.201,NA,H3K4me3,hm,16794056,18966190,37,0.885,0.943,0.162,0.957,15919,956,16,0.1551593323217,0.127718765806778,0.541856348002023,0.175265553869499
53097,Homo sapiens,GSM1262400,GSE52285,Mesenchymal Stem Cell,NA,NA,31.201,NA,H3K4me3,hm,9250926,10485760,37,0.882,0.951,0.173,0.957,13318,726,14,0.160259799108829,0.133977796238955,0.579639000075523,0.126123404576694
53180,Homo sapiens,GSM1421312,GSE58882,Epithelial,NA,Breast,0,NA,H3K4me3,hm,30282337,34910036,37,0.867,0.953,0.722,0.976,38162,13185,782,0.200536517371065,0.183993898429898,0.388054598532467,0.22741498566657
53181,Homo sapiens,GSM1421313,GSE58882,Epithelial,NA,Breast,0,NA,H3K4me3,hm,29140752,34260954,37,0.851,0.954,0.74,0.976,37843,13425,934,0.198375408138887,0.169254864484617,0.389503862387513,0.242865864988984
53182,Homo sapiens,GSM1421314,GSE58882,Epithelial,NA,Breast,0,NA,H3K4me3,hm,30759751,36235397,37,0.849,0.884,0.539,0.976,36071,8593,106,0.224802755861762,0.157128569841093,0.412156906322925,0.205911767974219
53187,Homo sapiens,GSM1421319,GSE58882,Epithelial,NA,Breast,0,NA,H3K4me3,hm,28631192,34973850,37,0.819,0.869,0.638,0.976,33503,11033,275,0.221540579363179,0.162048120660761,0.398910701460378,0.217500598515681
53310,Homo sapiens,GSM1482819,GSE60378,Epithelial,HEK293,Embryonic Kidney,14.178,NA,H3K4me3,hm,30748219,35441433,38,0.868,0.984,0.128,0.968,28742,397,2,0.253163229639986,0.155889549108703,0.429395316322964,0.161551904928347
53312,Homo sapiens,GSM1482821,GSE60378,Epithelial,HEK293,Embryonic Kidney,14.178,NA,H3K4me3,hm,33937604,39128660,37,0.867,0.985,0.165,0.968,40658,982,1,0.215103652517275,0.130923000987167,0.439437314906219,0.214536031589339
53321,Homo sapiens,GSM1482878,GSE60586,Epithelial,HeLa,Cervix,7.396,NA,H3K4me3,hm,203707220,240156379,38,0.848,0.893,0.452,0.967,45929,10250,621,0.207312278862534,0.0925392041235312,0.448237452496396,0.251911064517538
53349,Homo sapiens,GSM1498896,GSE61176,Embryonic Stem Cell,Fucci human embryonic stem cell,NA,NA,NA,H3K4me3,hm,38574873,46737983,38,0.825,0.989,0.233,0.969,24448,6241,21,0.241040200798255,0.17590420935687,0.427971855326503,0.155083734518372
53350,Homo sapiens,GSM1498897,GSE61176,Embryonic Stem Cell,Fucci human embryonic stem cell,NA,NA,NA,H3K4me3,hm,23423561,40886173,38,0.573,0.883,0.224,0.956,22242,5188,80,0.209858136803108,0.1626005240806,0.478133188759375,0.149408150356917
53351,Homo sapiens,GSM1498898,GSE61176,Embryonic Stem Cell,Fucci human embryonic stem cell,NA,NA,NA,H3K4me3,hm,21504956,34661708,37,0.62,0.94,0.262,0.958,22883,4144,46,0.214630507284536,0.154072318764262,0.470774091627172,0.16052308232403
53352,Homo sapiens,GSM1498899,GSE61176,Embryonic Stem Cell,Fucci human embryonic stem cell,NA,NA,NA,H3K4me3,hm,4076910,7602176,37,0.536,0.87,0.264,0.941,17249,5249,353,0.197767052392859,0.166308076990173,0.513694248996918,0.12223062162005
53369,Homo sapiens,GSM1499823,GSE61224,Embryonic Stem Cell,H9,Embryo,7.396,NA,H3K4me3,hm,32107026,43910452,38,0.731,0.969,0.54,0.978,29026,12345,630,0.214443829551743,0.235438572219148,0.330727725511898,0.219389872717211
53370,Homo sapiens,GSM1499824,GSE61224,Embryonic Stem Cell,H9,Embryo,7.396,NA,H3K4me3,hm,18410877,43222088,38,0.426,0.971,0.332,0.977,28450,9949,189,0.212645907536058,0.25975949501005,0.312938604224706,0.214655993229185
53376,Homo sapiens,GSM1501176,GSE61267,human neuroepithelial-like stem cells (NESCs),NA,NA,4.092,NA,H3K4me3,hm,23357866,28159961,39,0.829,0.966,0.494,0.978,30538,8127,127,0.227081276735768,0.20358670615334,0.382428430404738,0.186903586706153
53421,Homo sapiens,GSM1534445,GSE62847,Myeloblast,Kasumi-1,Blood,4.073,NA,H3K4me3,hm,16210716,18414151,33,0.88,0.763,0.757,0.978,25510,10950,520,0.266802763819095,0.169912060301508,0.404561871859296,0.158723304020101
53487,Homo sapiens,GSM1552410,GSE60605,Embryonic Stem Cell,H1,Embryo,36.28,NA,H3K4me3,hm,7420961,10887495,37,0.682,0.959,0.569,0.974,32294,8300,54,0.233735612570968,0.225390128129557,0.332361244687122,0.208513014612354
53490,Homo sapiens,GSM1552413,GSE60605,H1 derived rsESCs,NA,NA,36.28,NA,H3K4me3,hm,9949313,15032601,37,0.662,0.965,0.666,0.975,32352,11393,336,0.236319717568363,0.220618748258029,0.320646619801183,0.222414914372426
53568,Homo sapiens,GSM1565791,GSE64175,Dendritic Cell,NA,NA,13.608,NA,H3K4me3,hm,9384955,10659073,39,0.88,0.987,0.25,0.971,35783,3222,9,0.233385632634764,0.15429227838171,0.432309761291046,0.18001232769248
53575,Homo sapiens,GSM1565798,GSE64175,Dendritic Cell,NA,NA,13.608,NA,H3K4me3,hm,13839864,15306502,39,0.904,0.976,0.287,0.967,40187,3660,13,0.213079589953358,0.12540842541092,0.457436460229965,0.204075524405757
53582,Homo sapiens,GSM1565805,GSE64175,Dendritic Cell,NA,NA,13.608,NA,H3K4me3,hm,12552993,13854363,39,0.906,0.961,0.263,0.97,40391,2807,10,0.20811112489148,0.11561453553268,0.467667121418827,0.208607218157014
53589,Homo sapiens,GSM1565812,GSE64175,Dendritic Cell,NA,NA,13.608,NA,H3K4me3,hm,16241739,18603442,39,0.873,0.976,0.145,0.961,32216,2678,15,0.217986284289277,0.129177057356608,0.484351620947631,0.168485037406484
53605,Homo sapiens,GSM1572767,GSE64504,B Lymphocyte,OCI-Ly1,Bone Marrow,4.092,NA,H3K4me3,hm,148808534,180919574,39,0.823,0.984,0.168,0.972,40340,1928,6,0.178982472856749,0.13470073468569,0.42539053684712,0.260926255610441
53608,Homo sapiens,GSM1572770,GSE64504,B Lymphocyte,OCI-Ly1,Bone Marrow,4.092,NA,H3K4me3,hm,53403768,65994330,38,0.809,0.988,0.13,0.968,24905,2060,14,0.260437778678557,0.170733684637211,0.425091203891366,0.143737332792866
53609,Homo sapiens,GSM1572771,GSE64504,B Lymphocyte,OCI-Ly1,Bone Marrow,4.092,NA,H3K4me3,hm,37087761,44766472,38,0.828,0.985,0.133,0.969,23306,2613,16,0.265405920027696,0.181409035831747,0.423662800761641,0.129522243378916
53612,Homo sapiens,GSM1572774,GSE64504,B Lymphocyte,OCI-Ly1,Bone Marrow,4.092,NA,H3K4me3,hm,63881646,78851924,39,0.81,0.989,0.151,0.97,27969,2711,14,0.239696312364425,0.16941431670282,0.410303687635575,0.18058568329718
53613,Homo sapiens,GSM1572775,GSE64504,B Lymphocyte,OCI-Ly1,Bone Marrow,4.092,NA,H3K4me3,hm,36640075,44564480,39,0.822,0.988,0.125,0.965,22821,2234,14,0.263934933474782,0.178667727533926,0.430225876320559,0.127171462670733
53615,Homo sapiens,GSM1572777,GSE64504,B Lymphocyte,OCI-Ly1,Bone Marrow,4.092,NA,H3K4me3,hm,25601707,31186192,39,0.821,0.984,0.141,0.966,22040,3525,22,0.25743162901308,0.205753224183664,0.417223086069697,0.119592060733559
53616,Homo sapiens,GSM1572778,GSE64504,B Lymphocyte,OCI-Ly1,Bone Marrow,4.092,NA,H3K4me3,hm,39371904,48602375,39,0.81,0.989,0.144,0.97,24277,3053,19,0.255043887016931,0.188693373268439,0.411664378717917,0.144598360996714
53617,Homo sapiens,GSM1572779,GSE64504,B Lymphocyte,OCI-Ly1,Bone Marrow,4.092,NA,H3K4me3,hm,30789927,37480885,39,0.821,0.988,0.123,0.965,22244,2285,15,0.262158364682953,0.182885373702579,0.434936318723655,0.120019942890813
53618,Homo sapiens,GSM1572780,GSE64504,B Lymphocyte,OCI-Ly1,Bone Marrow,4.092,NA,H3K4me3,hm,36174696,44486053,39,0.813,0.984,0.132,0.967,23354,2460,14,0.260120101957057,0.17963450987169,0.428565256836739,0.131680131334514
53619,Homo sapiens,GSM1572781,GSE64504,B Lymphocyte,OCI-Ly1,Bone Marrow,4.092,NA,H3K4me3,hm,26375665,31695051,39,0.832,0.985,0.129,0.966,21679,2625,16,0.260515919126191,0.192237973506856,0.430862189170346,0.116383918196607
53621,Homo sapiens,GSM1572783,GSE64504,B Lymphocyte,OCI-Ly1,Bone Marrow,4.092,NA,H3K4me3,hm,7805716,9613918,39,0.812,0.969,0.093,0.945,15272,1485,8,0.210685616528491,0.209698644558495,0.499671009343335,0.0799447295696802
53622,Homo sapiens,GSM1572784,GSE64504,B Lymphocyte,OCI-Ly1,Bone Marrow,4.092,NA,H3K4me3,hm,19239965,23401070,39,0.822,0.984,0.135,0.967,20667,3377,17,0.249476197437022,0.212736929298835,0.427374165570336,0.110412707693807
53623,Homo sapiens,GSM1572785,GSE64504,B Lymphocyte,OCI-Ly1,Bone Marrow,4.092,NA,H3K4me3,hm,19825472,24674925,38,0.803,0.975,0.148,0.968,21211,4018,21,0.249916931694119,0.218873119096217,0.416195946266673,0.115014002942991
53624,Homo sapiens,GSM1572786,GSE64504,B Lymphocyte,OCI-Ly1,Bone Marrow,4.092,NA,H3K4me3,hm,29451453,36312228,39,0.811,0.989,0.138,0.969,22441,3082,16,0.258991188635138,0.195333573098364,0.417550800215789,0.12812443805071
53625,Homo sapiens,GSM1572787,GSE64504,B Lymphocyte,OCI-Ly1,Bone Marrow,4.092,NA,H3K4me3,hm,23445884,28530578,39,0.822,0.988,0.117,0.964,20848,2181,16,0.25561729886446,0.192558589031167,0.439671418216961,0.112152693887412
53626,Homo sapiens,GSM1572788,GSE64504,B Lymphocyte,OCI-Ly1,Bone Marrow,4.092,NA,H3K4me3,hm,28589756,35095024,39,0.815,0.988,0.122,0.964,21879,2211,14,0.261310236800885,0.185478669492306,0.435455634386806,0.117755459320004
53627,Homo sapiens,GSM1572789,GSE64504,B Lymphocyte,OCI-Ly1,Bone Marrow,4.092,NA,H3K4me3,hm,26669207,32766925,39,0.814,0.984,0.126,0.966,21767,2441,14,0.26055751065012,0.18725689942582,0.435358399703649,0.116827190220411
53890,Homo sapiens,GSM1647368,GSE67455,NA,HEK293A,NA,NA,NA,H3K4me3,hm,11870006,12849500,37,0.924,0.907,0.746,0.979,16207,9467,118,0.153517991838754,0.223754173364659,0.478051193273154,0.144676641523433
53891,Homo sapiens,GSM1647369,GSE67455,NA,HEK293A,NA,NA,NA,H3K4me3,hm,11647644,14067164,37,0.828,0.907,0.745,0.978,16391,9603,236,0.159877675840979,0.230152905198777,0.467033639143731,0.142935779816514
53892,Homo sapiens,GSM1647370,GSE67455,NA,HEK293A,NA,NA,NA,H3K4me3,hm,11427190,12492796,37,0.915,0.896,0.772,0.98,15512,10292,256,0.147432999677107,0.239522118178883,0.475298676138198,0.137746206005812
53893,Homo sapiens,GSM1647371,GSE67455,NA,HEK293A,NA,NA,NA,H3K4me3,hm,13322836,14479372,37,0.92,0.89,0.773,0.98,16096,9899,304,0.151758481170246,0.232368502956738,0.470090258325552,0.145782757547463
54257,Homo sapiens,GSM1708663,GSE69777,Human Kidney GFP-hMR cells,NA,NA,5.712,NA,H3K4me3,hm,37049151,42535559,38,0.871,0.966,0.422,0.974,28712,7225,65,0.227871544885907,0.177901247510221,0.377153440262781,0.217073767341091
